,district_name,facility_name,title,salary_grade,num_positions,filled_positions,vacancies,percent_filled
50,ARUA,Arua Municipal Head quarters,Porter,U8L,0,1,-1,NA
51,ARUA,Arua Municipal Health Office,Informatics,,0,1,-1,NA
52,ARUA,Arua Municipal Health Office,Informatics,,0,1,-1,NA
53,ARUA,Arua Municipal Health Office,Principal Medical Officer,U2(SC),1,1,0,NA
54,ARUA,Arua Municipal Health Office,Principal Education Officer,U2L,0,1,-1,NA
55,ARUA,Arua Municipal Health Office,Principal Health Inspector,U3(SC),1,1,0,NA
56,ARUA,Arua Municipal Health Office,Senior Medical Clinical officer,U3(SC),0,1,-1,NA
57,ARUA,Arua Municipal Health Office,Senior Medical Officer,U3(SC),0,1,-1,NA
58,ARUA,Arua Municipal Health Office,Senior Nursing Officer,U3(SC),0,1,-1,NA
59,ARUA,Arua Municipal Health Office,Health Educator,U4(SC),1,1,0,NA
60,ARUA,Arua Municipal Health Office,Medical Clinical Officer,U4(SC),0,1,-1,NA
61,ARUA,Arua Municipal Health Office,Medical Officer,U4(SC),0,1,-1,NA
62,ARUA,Arua Municipal Health Office,Senior Health Inspector,U4(SC),0,1,-1,NA
63,ARUA,Arua Municipal Health Office,Senior Health Inspector,U4(SC),1,1,0,NA
64,ARUA,Arua Municipal Health Office,Vector Control Officer,U4(SC),0,1,-1,NA
65,ARUA,Arua Municipal Health Office,Data Manager,U4U,0,1,-1,NA
66,ARUA,Arua Municipal Health Office,Assistant Health Educator,U5(SC),0,1,-1,NA
67,ARUA,Arua Municipal Health Office,Health Inspector,U5(SC),3,3,0,NA
68,ARUA,Arua Municipal Health Office,Stenographer Secretary,U5U,0,1,-1,NA
69,ARUA,Arua Municipal Health Office,Pool Stenographer,U6U,1,1,0,NA
70,ARUA,Arua Municipal Health Office,Enrolled Midwife,U7U,0,1,-1,NA
71,ARUA,Arua Municipal Health Office,Enrolled Nurse,U7U,0,1,-1,NA
72,ARUA,Arua Municipal Health Office,Health Assistant,U7U,3,1,2,NA
73,ARUA,Arua Municipal Health Office,Health Information Assistant,U7U,0,1,-1,NA
74,ARUA,Arua Municipal Health Office,Medical Laboratory Assistant,U7U,0,1,-1,NA
75,ARUA,Arua Municipal Health Office,Medical Records Assistant,U7U,0,1,-1,NA
76,ARUA,Arua Municipal Health Office,Records Assistant,U7U,0,1,-1,NA
77,ARUA,Arua Municipal Health Office,Cold Chain Assistant,U7L,0,1,-1,NA
78,ARUA,Arua Municipal Health Office,Office Typist,U7L,0,1,-1,NA
79,ARUA,Arua Municipal Health Office,Askari (Security Guard),U8U,0,1,-1,NA
80,ARUA,Arua Municipal Health Office,Car Driver,U8U,1,1,0,NA
81,ARUA,Arua Municipal Health Office,Nursing Assistant,U8U,0,1,-1,NA
82,ARUA,Arua Municipal Health Office,Mortuary Attendant,U8L,0,1,-1,NA
83,ARUA,Arua Municipal Health Office,Office Attendant,U8L,1,1,0,NA
84,ARUA,Arua Municipal Health Office,Porter,U8L,0,1,-1,NA
85,ARUA,Oli Health Centre IV,PHRO,,0,1,-1,NA
86,ARUA,Oli Health Centre IV,PHRO,,0,1,-1,NA
87,ARUA,Oli Health Centre IV,Principal Medical Officer,U2(SC),0,1,-1,NA
88,ARUA,Oli Health Centre IV,Senior Medical Clinical officer,U3(SC),0,1,-1,NA
89,ARUA,Oli Health Centre IV,Senior Medical Officer,U3(SC),1,1,0,NA
90,ARUA,Oli Health Centre IV,Senior Nursing Officer,U3(SC),1,1,0,NA
91,ARUA,Oli Health Centre IV,Senior Public Health Nurse,U3(SC),0,1,-1,NA
92,ARUA,Oli Health Centre IV,Dental Surgeon,U4(SC),0,1,-1,NA
93,ARUA,Oli Health Centre IV,Health Educator,U4(SC),0,1,-1,NA
94,ARUA,Oli Health Centre IV,Medical Clinical Officer,U4(SC),2,3,-1,NA
95,ARUA,Oli Health Centre IV,Medical Officer,U4(SC),1,2,-1,NA
96,ARUA,Oli Health Centre IV,Nursing Officer,U4(SC),1,2,-1,NA
97,ARUA,Oli Health Centre IV,Nursing Officer - Midwifery,U4(SC),1,1,0,NA
98,ARUA,Oli Health Centre IV,Nursing Officer - Psychiatry,U4(SC),1,1,0,NA
99,ARUA,Oli Health Centre IV,Ophthalmic clinical Officer,U4(SC),1,1,0,NA
100,ARUA,Oli Health Centre IV,Public Health Dental Officer,U4(SC),1,1,0,NA
101,ARUA,Oli Health Centre IV,Public Health Nurse,U4(SC),1,1,0,NA
102,ARUA,Oli Health Centre IV,Senior Clinical Officer,U4(SC),0,1,-1,NA
103,ARUA,Oli Health Centre IV,Vector Control Officer,U4(SC),0,1,-1,NA
104,ARUA,Oli Health Centre IV,Anaesthetic officer,U5(SC),1,1,0,NA
105,ARUA,Oli Health Centre IV,Assistant Entomological Officer,U5(SC),1,1,0,NA
106,ARUA,Oli Health Centre IV,Assistant Health Educator,U5(SC),1,1,0,NA
107,ARUA,Oli Health Centre IV,Dispenser,U5(SC),1,1,0,NA
108,ARUA,Oli Health Centre IV,Health Inspector,U5(SC),2,1,1,NA
109,ARUA,Oli Health Centre IV,Medical Laboratory Technician,U5(SC),1,1,0,NA
110,ARUA,Oli Health Centre IV,Occupational therapist,U5(SC),0,1,-1,NA
111,ARUA,Oli Health Centre IV,Senior Accounts Assistant,U5U,1,1,0,NA
112,ARUA,Oli Health Centre IV,Assistant Inventory Management Officer,U5L,0,1,-1,NA
113,ARUA,Oli Health Centre IV,Theatre Assistant,U6U,2,1,1,NA
114,ARUA,Oli Health Centre IV,Accounts Assistant,U7U,1,1,0,NA
115,ARUA,Oli Health Centre IV,Anaesthetic Assistant,U7U,2,1,1,NA
116,ARUA,Oli Health Centre IV,Enrolled Midwife,U7U,3,4,-1,NA
117,ARUA,Oli Health Centre IV,Enrolled Nurse,U7U,3,7,-4,NA
118,ARUA,Oli Health Centre IV,Enrolled Psychiatric Nurse,U7U,1,1,0,NA
119,ARUA,Oli Health Centre IV,Health Assistant,U7U,1,1,0,NA
120,ARUA,Oli Health Centre IV,Health Information Assistant,U7U,1,1,0,NA
121,ARUA,Oli Health Centre IV,Medical Laboratory Assistant,U7U,1,1,0,NA
122,ARUA,Oli Health Centre IV,Medical Records Assistant,U7U,0,1,-1,NA
123,ARUA,Oli Health Centre IV,Records Assistant,U7U,0,1,-1,NA
124,ARUA,Oli Health Centre IV,Stores Assistant,U7U,1,1,0,NA
125,ARUA,Oli Health Centre IV,Cold Chain Assistant,U7L,1,1,0,NA
126,ARUA,Oli Health Centre IV,Office Typist,U7L,1,1,0,NA
127,ARUA,Oli Health Centre IV,Askari (Security Guard),U8U,3,4,-1,NA
128,ARUA,Oli Health Centre IV,Car Driver,U8U,1,1,0,NA
129,ARUA,Oli Health Centre IV,Medical Laboratory Attendant,U8U,0,1,-1,NA
130,ARUA,Oli Health Centre IV,Nursing Assistant,U8U,5,5,0,NA
131,ARUA,Oli Health Centre IV,Mortuary Attendant,U8L,0,1,-1,NA
132,ARUA,Oli Health Centre IV,Porter,U8L,3,1,2,NA
133,ARUA,Oli Health Centre IV,Theatre Attendant,U8L,0,1,-1,NA
134,ARUA,Police Health Centre III,Senior Medical Clinical officer,U3(SC),1,1,0,NA
135,ARUA,Police Health Centre III,Senior Nursing Officer,U3(SC),0,1,-1,NA
136,ARUA,Police Health Centre III,Medical Clinical Officer,U4(SC),1,1,0,NA
137,ARUA,Police Health Centre III,Medical Officer,U4(SC),0,1,-1,NA
138,ARUA,Police Health Centre III,Nursing Officer,U4(SC),1,1,0,NA
139,ARUA,Police Health Centre III,Nursing Officer - Midwifery,U4(SC),0,1,-1,NA
140,ARUA,Police Health Centre III,Senior Clinical Officer,U4(SC),0,1,-1,NA
141,ARUA,Police Health Centre III,Senior Health Inspector,U4(SC),0,1,-1,NA
142,ARUA,Police Health Centre III,Health Inspector,U5(SC),0,1,-1,NA
143,ARUA,Police Health Centre III,Medical Laboratory Technician,U5(SC),1,1,0,NA
144,ARUA,Police Health Centre III,Enrolled Midwife,U7U,2,1,1,NA
145,ARUA,Police Health Centre III,Enrolled Nurse,U7U,3,1,2,NA
146,ARUA,Police Health Centre III,Health Assistant,U7U,1,1,0,NA
147,ARUA,Police Health Centre III,Health Information Assistant,U7U,1,1,0,NA
148,ARUA,Police Health Centre III,Medical Laboratory Assistant,U7U,1,1,0,NA
149,ARUA,Police Health Centre III,Medical Records Assistant,U7U,0,1,-1,NA
150,ARUA,Police Health Centre III,Records Assistant,U7U,0,1,-1,NA
151,ARUA,Police Health Centre III,Askari (Security Guard),U8U,2,1,1,NA
152,ARUA,Police Health Centre III,Nursing Assistant,U8U,3,1,2,NA
153,ARUA,Police Health Centre III,Porter,U8L,2,1,1,NA
154,ARUA,River Oli  Health Centre IV,PHRO,,0,1,-1,NA
155,ARUA,River Oli  Health Centre IV,PHRO,,0,1,-1,NA
156,ARUA,River Oli  Health Centre IV,Principal Medical Officer,U2(SC),0,1,-1,NA
157,ARUA,River Oli  Health Centre IV,Senior Medical Clinical officer,U3(SC),0,1,-1,NA
158,ARUA,River Oli  Health Centre IV,Senior Medical Officer,U3(SC),1,1,0,NA
159,ARUA,River Oli  Health Centre IV,Senior Nursing Officer,U3(SC),1,1,0,NA
160,ARUA,River Oli  Health Centre IV,Senior Public Health Nurse,U3(SC),0,1,-1,NA
161,ARUA,River Oli  Health Centre IV,Dental Surgeon,U4(SC),0,1,-1,NA
162,ARUA,River Oli  Health Centre IV,Health Educator,U4(SC),0,1,-1,NA
163,ARUA,River Oli  Health Centre IV,Medical Clinical Officer,U4(SC),2,1,1,NA
164,ARUA,River Oli  Health Centre IV,Medical Officer,U4(SC),1,1,0,NA
165,ARUA,River Oli  Health Centre IV,Nursing Officer,U4(SC),1,1,0,NA
166,ARUA,River Oli  Health Centre IV,Nursing Officer - Midwifery,U4(SC),1,1,0,NA
167,ARUA,River Oli  Health Centre IV,Nursing Officer - Psychiatry,U4(SC),1,1,0,NA
168,ARUA,River Oli  Health Centre IV,Ophthalmic clinical Officer,U4(SC),1,1,0,NA
169,ARUA,River Oli  Health Centre IV,Public Health Dental Officer,U4(SC),1,1,0,NA
170,ARUA,River Oli  Health Centre IV,Public Health Nurse,U4(SC),1,1,0,NA
171,ARUA,River Oli  Health Centre IV,Senior Clinical Officer,U4(SC),0,1,-1,NA
172,ARUA,River Oli  Health Centre IV,Vector Control Officer,U4(SC),0,1,-1,NA
173,ARUA,River Oli  Health Centre IV,Anaesthetic officer,U5(SC),1,1,0,NA
174,ARUA,River Oli  Health Centre IV,Assistant Entomological Officer,U5(SC),1,1,0,NA
175,ARUA,River Oli  Health Centre IV,Assistant Health Educator,U5(SC),1,1,0,NA
176,ARUA,River Oli  Health Centre IV,Dispenser,U5(SC),1,1,0,NA
177,ARUA,River Oli  Health Centre IV,Health Inspector,U5(SC),2,1,1,NA
178,ARUA,River Oli  Health Centre IV,Medical Laboratory Technician,U5(SC),1,1,0,NA
179,ARUA,River Oli  Health Centre IV,Occupational therapist,U5(SC),0,1,-1,NA
180,ARUA,River Oli  Health Centre IV,Senior Accounts Assistant,U5U,1,1,0,NA
181,ARUA,River Oli  Health Centre IV,Assistant Inventory Management Officer,U5L,0,1,-1,NA
182,ARUA,River Oli  Health Centre IV,Theatre Assistant,U6U,2,1,1,NA
183,ARUA,River Oli  Health Centre IV,Accounts Assistant,U7U,1,1,0,NA
184,ARUA,River Oli  Health Centre IV,Anaesthetic Assistant,U7U,2,1,1,NA
185,ARUA,River Oli  Health Centre IV,Enrolled Midwife,U7U,3,1,2,NA
186,ARUA,River Oli  Health Centre IV,Enrolled Nurse,U7U,3,1,2,NA
187,ARUA,River Oli  Health Centre IV,Enrolled Psychiatric Nurse,U7U,1,1,0,NA
188,ARUA,River Oli  Health Centre IV,Health Assistant,U7U,1,1,0,NA
189,ARUA,River Oli  Health Centre IV,Health Information Assistant,U7U,1,1,0,NA
190,ARUA,River Oli  Health Centre IV,Medical Laboratory Assistant,U7U,1,1,0,NA
191,ARUA,River Oli  Health Centre IV,Medical Records Assistant,U7U,0,1,-1,NA
192,ARUA,River Oli  Health Centre IV,Records Assistant,U7U,0,1,-1,NA
193,ARUA,River Oli  Health Centre IV,Stores Assistant,U7U,1,1,0,NA
194,ARUA,River Oli  Health Centre IV,Cold Chain Assistant,U7L,1,1,0,NA
195,ARUA,River Oli  Health Centre IV,Office Typist,U7L,1,1,0,NA
196,ARUA,River Oli  Health Centre IV,Askari (Security Guard),U8U,3,1,2,NA
197,ARUA,River Oli  Health Centre IV,Car Driver,U8U,1,1,0,NA
198,ARUA,River Oli  Health Centre IV,Medical Laboratory Attendant,U8U,0,1,-1,NA
199,ARUA,River Oli  Health Centre IV,Nursing Assistant,U8U,5,1,4,NA
200,ARUA,River Oli  Health Centre IV,Mortuary Attendant,U8L,0,1,-1,NA
201,ARUA,River Oli  Health Centre IV,Porter,U8L,3,1,2,NA
202,ARUA,River Oli  Health Centre IV,Theatre Attendant,U8L,0,1,-1,NA
203,BUIKWE,Lugazi Municipal Health Office,Informatics,,0,1,-1,NA
204,BUIKWE,Lugazi Municipal Health Office,Informatics,,0,1,-1,NA
205,BUIKWE,Lugazi Municipal Health Office,Principal Medical Officer,U2(SC),1,1,0,NA
206,BUIKWE,Lugazi Municipal Health Office,Principal Education Officer,U2L,0,1,-1,NA
207,BUIKWE,Lugazi Municipal Health Office,Principal Health Inspector,U3(SC),1,1,0,NA
208,BUIKWE,Lugazi Municipal Health Office,Senior Medical Clinical officer,U3(SC),0,1,-1,NA
209,BUIKWE,Lugazi Municipal Health Office,Senior Medical Officer,U3(SC),0,1,-1,NA
210,BUIKWE,Lugazi Municipal Health Office,Senior Nursing Officer,U3(SC),0,1,-1,NA
211,BUIKWE,Lugazi Municipal Health Office,Health Educator,U4(SC),1,1,0,NA
212,BUIKWE,Lugazi Municipal Health Office,Medical Clinical Officer,U4(SC),0,1,-1,NA
213,BUIKWE,Lugazi Municipal Health Office,Medical Officer,U4(SC),0,1,-1,NA
214,BUIKWE,Lugazi Municipal Health Office,Senior Health Inspector,U4(SC),0,1,-1,NA
215,BUIKWE,Lugazi Municipal Health Office,Senior Health Inspector,U4(SC),1,1,0,NA
216,BUIKWE,Lugazi Municipal Health Office,Vector Control Officer,U4(SC),0,1,-1,NA
217,BUIKWE,Lugazi Municipal Health Office,Data Manager,U4U,0,1,-1,NA
218,BUIKWE,Lugazi Municipal Health Office,Assistant Health Educator,U5(SC),0,1,-1,NA
219,BUIKWE,Lugazi Municipal Health Office,Health Inspector,U5(SC),3,1,2,NA
220,BUIKWE,Lugazi Municipal Health Office,Stenographer Secretary,U5U,0,1,-1,NA
221,BUIKWE,Lugazi Municipal Health Office,Pool Stenographer,U6U,1,1,0,NA
222,BUIKWE,Lugazi Municipal Health Office,Enrolled Midwife,U7U,0,1,-1,NA
223,BUIKWE,Lugazi Municipal Health Office,Enrolled Nurse,U7U,0,1,-1,NA
224,BUIKWE,Lugazi Municipal Health Office,Health Assistant,U7U,3,1,2,NA
225,BUIKWE,Lugazi Municipal Health Office,Health Information Assistant,U7U,0,1,-1,NA
226,BUIKWE,Lugazi Municipal Health Office,Medical Laboratory Assistant,U7U,0,1,-1,NA
227,BUIKWE,Lugazi Municipal Health Office,Medical Records Assistant,U7U,0,1,-1,NA
228,BUIKWE,Lugazi Municipal Health Office,Records Assistant,U7U,0,1,-1,NA
229,BUIKWE,Lugazi Municipal Health Office,Cold Chain Assistant,U7L,0,1,-1,NA
230,BUIKWE,Lugazi Municipal Health Office,Office Typist,U7L,0,1,-1,NA
231,BUIKWE,Lugazi Municipal Health Office,Askari (Security Guard),U8U,0,1,-1,NA
232,BUIKWE,Lugazi Municipal Health Office,Car Driver,U8U,1,1,0,NA
233,BUIKWE,Lugazi Municipal Health Office,Nursing Assistant,U8U,0,1,-1,NA
234,BUIKWE,Lugazi Municipal Health Office,Mortuary Attendant,U8L,0,1,-1,NA
235,BUIKWE,Lugazi Municipal Health Office,Office Attendant,U8L,1,1,0,NA
236,BUIKWE,Lugazi Municipal Health Office,Porter,U8L,0,1,-1,NA
237,BUSHENYI,BUSHENYI Health Centre IV,PHRO,,0,1,-1,NA
238,BUSHENYI,BUSHENYI Health Centre IV,PHRO,,0,1,-1,NA
239,BUSHENYI,BUSHENYI Health Centre IV,Principal Medical Officer,U2(SC),0,1,-1,NA
240,BUSHENYI,BUSHENYI Health Centre IV,Senior Medical Clinical officer,U3(SC),0,1,-1,NA
241,BUSHENYI,BUSHENYI Health Centre IV,Senior Medical Officer,U3(SC),1,1,0,NA
242,BUSHENYI,BUSHENYI Health Centre IV,Senior Nursing Officer,U3(SC),1,1,0,NA
243,BUSHENYI,BUSHENYI Health Centre IV,Senior Public Health Nurse,U3(SC),0,1,-1,NA
244,BUSHENYI,BUSHENYI Health Centre IV,Dental Surgeon,U4(SC),0,1,-1,NA
245,BUSHENYI,BUSHENYI Health Centre IV,Health Educator,U4(SC),0,1,-1,NA
246,BUSHENYI,BUSHENYI Health Centre IV,Medical Clinical Officer,U4(SC),2,1,1,NA
247,BUSHENYI,BUSHENYI Health Centre IV,Medical Officer,U4(SC),1,1,0,NA
248,BUSHENYI,BUSHENYI Health Centre IV,Nursing Officer,U4(SC),1,1,0,NA
249,BUSHENYI,BUSHENYI Health Centre IV,Nursing Officer - Midwifery,U4(SC),1,1,0,NA
250,BUSHENYI,BUSHENYI Health Centre IV,Nursing Officer - Psychiatry,U4(SC),1,1,0,NA
251,BUSHENYI,BUSHENYI Health Centre IV,Ophthalmic clinical Officer,U4(SC),1,1,0,NA
252,BUSHENYI,BUSHENYI Health Centre IV,Public Health Dental Officer,U4(SC),1,1,0,NA
253,BUSHENYI,BUSHENYI Health Centre IV,Public Health Nurse,U4(SC),1,1,0,NA
254,BUSHENYI,BUSHENYI Health Centre IV,Senior Clinical Officer,U4(SC),0,1,-1,NA
255,BUSHENYI,BUSHENYI Health Centre IV,Vector Control Officer,U4(SC),0,1,-1,NA
256,BUSHENYI,BUSHENYI Health Centre IV,Anaesthetic officer,U5(SC),1,1,0,NA
257,BUSHENYI,BUSHENYI Health Centre IV,Assistant Entomological Officer,U5(SC),1,1,0,NA
258,BUSHENYI,BUSHENYI Health Centre IV,Assistant Health Educator,U5(SC),1,1,0,NA
259,BUSHENYI,BUSHENYI Health Centre IV,Dispenser,U5(SC),1,1,0,NA
260,BUSHENYI,BUSHENYI Health Centre IV,Health Inspector,U5(SC),2,1,1,NA
261,BUSHENYI,BUSHENYI Health Centre IV,Medical Laboratory Technician,U5(SC),1,1,0,NA
262,BUSHENYI,BUSHENYI Health Centre IV,Occupational therapist,U5(SC),0,1,-1,NA
263,BUSHENYI,BUSHENYI Health Centre IV,Senior Accounts Assistant,U5U,1,1,0,NA
264,BUSHENYI,BUSHENYI Health Centre IV,Assistant Inventory Management Officer,U5L,0,1,-1,NA
265,BUSHENYI,BUSHENYI Health Centre IV,Theatre Assistant,U6U,2,1,1,NA
266,BUSHENYI,BUSHENYI Health Centre IV,Accounts Assistant,U7U,1,1,0,NA
267,BUSHENYI,BUSHENYI Health Centre IV,Anaesthetic Assistant,U7U,2,1,1,NA
268,BUSHENYI,BUSHENYI Health Centre IV,Enrolled Midwife,U7U,3,4,-1,NA
269,BUSHENYI,BUSHENYI Health Centre IV,Enrolled Nurse,U7U,3,7,-4,NA
270,BUSHENYI,BUSHENYI Health Centre IV,Enrolled Psychiatric Nurse,U7U,1,1,0,NA
271,BUSHENYI,BUSHENYI Health Centre IV,Health Assistant,U7U,1,1,0,NA
272,BUSHENYI,BUSHENYI Health Centre IV,Health Information Assistant,U7U,1,1,0,NA
273,BUSHENYI,BUSHENYI Health Centre IV,Medical Laboratory Assistant,U7U,1,1,0,NA
274,BUSHENYI,BUSHENYI Health Centre IV,Medical Records Assistant,U7U,0,1,-1,NA
275,BUSHENYI,BUSHENYI Health Centre IV,Records Assistant,U7U,0,1,-1,NA
276,BUSHENYI,BUSHENYI Health Centre IV,Stores Assistant,U7U,1,1,0,NA
277,BUSHENYI,BUSHENYI Health Centre IV,Cold Chain Assistant,U7L,1,1,0,NA
278,BUSHENYI,BUSHENYI Health Centre IV,Office Typist,U7L,1,1,0,NA
279,BUSHENYI,BUSHENYI Health Centre IV,Askari (Security Guard),U8U,3,4,-1,NA
280,BUSHENYI,BUSHENYI Health Centre IV,Car Driver,U8U,1,1,0,NA
281,BUSHENYI,BUSHENYI Health Centre IV,Medical Laboratory Attendant,U8U,0,1,-1,NA
282,BUSHENYI,BUSHENYI Health Centre IV,Nursing Assistant,U8U,5,1,4,NA
283,BUSHENYI,BUSHENYI Health Centre IV,Mortuary Attendant,U8L,0,1,-1,NA
284,BUSHENYI,BUSHENYI Health Centre IV,Porter,U8L,3,4,-1,NA
285,BUSHENYI,BUSHENYI Health Centre IV,Theatre Attendant,U8L,0,1,-1,NA
286,BUSHENYI,BUSHENYI MUNICIPAL Health Office,Informatics,,0,1,-1,NA
287,BUSHENYI,BUSHENYI MUNICIPAL Health Office,Informatics,,0,1,-1,NA
288,BUSHENYI,BUSHENYI MUNICIPAL Health Office,Principal Medical Officer,U2(SC),1,1,0,NA
289,BUSHENYI,BUSHENYI MUNICIPAL Health Office,Principal Education Officer,U2L,0,1,-1,NA
290,BUSHENYI,BUSHENYI MUNICIPAL Health Office,Principal Health Inspector,U3(SC),1,1,0,NA
291,BUSHENYI,BUSHENYI MUNICIPAL Health Office,Senior Medical Clinical officer,U3(SC),0,1,-1,NA
292,BUSHENYI,BUSHENYI MUNICIPAL Health Office,Senior Medical Officer,U3(SC),0,1,-1,NA
293,BUSHENYI,BUSHENYI MUNICIPAL Health Office,Senior Nursing Officer,U3(SC),0,1,-1,NA
294,BUSHENYI,BUSHENYI MUNICIPAL Health Office,Health Educator,U4(SC),1,1,0,NA
295,BUSHENYI,BUSHENYI MUNICIPAL Health Office,Medical Clinical Officer,U4(SC),0,1,-1,NA
296,BUSHENYI,BUSHENYI MUNICIPAL Health Office,Medical Officer,U4(SC),0,1,-1,NA
297,BUSHENYI,BUSHENYI MUNICIPAL Health Office,Senior Health Inspector,U4(SC),0,1,-1,NA
298,BUSHENYI,BUSHENYI MUNICIPAL Health Office,Senior Health Inspector,U4(SC),1,1,0,NA
299,BUSHENYI,BUSHENYI MUNICIPAL Health Office,Vector Control Officer,U4(SC),0,1,-1,NA
300,BUSHENYI,BUSHENYI MUNICIPAL Health Office,Data Manager,U4U,0,1,-1,NA
301,BUSHENYI,BUSHENYI MUNICIPAL Health Office,Assistant Health Educator,U5(SC),0,1,-1,NA
302,BUSHENYI,BUSHENYI MUNICIPAL Health Office,Health Inspector,U5(SC),3,1,2,NA
303,BUSHENYI,BUSHENYI MUNICIPAL Health Office,Stenographer Secretary,U5U,0,1,-1,NA
304,BUSHENYI,BUSHENYI MUNICIPAL Health Office,Pool Stenographer,U6U,1,1,0,NA
305,BUSHENYI,BUSHENYI MUNICIPAL Health Office,Enrolled Midwife,U7U,0,1,-1,NA
306,BUSHENYI,BUSHENYI MUNICIPAL Health Office,Enrolled Nurse,U7U,0,1,-1,NA
307,BUSHENYI,BUSHENYI MUNICIPAL Health Office,Health Assistant,U7U,3,2,1,NA
308,BUSHENYI,BUSHENYI MUNICIPAL Health Office,Health Information Assistant,U7U,0,1,-1,NA
309,BUSHENYI,BUSHENYI MUNICIPAL Health Office,Medical Laboratory Assistant,U7U,0,1,-1,NA
