,district_name,facility_name,title,salary_grade,num_positions,filled_positions,vacancies,percent_filled
31,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Principal Medical Laboratory Technologist,U3(SC),1,1,0,100.0%
32,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Principal Ophthalmic Clinical Officer,U3(SC),1,2,-1,200.0%
33,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Principal Orthopaedic Officer,U3(SC),1,0,1,0.0%
34,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Principal Physiotherapist,U3(SC),1,0,1,0.0%
35,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Senior Pharmacist,U3(SC),1,0,1,0.0%
36,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Senior Human Resource Officer,U3U,1,0,1,0.0%
37,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Senior Hospital Administrator,U3L,1,0,1,0.0%
38,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Senior Medical Records Officer,U3L,1,1,0,100.0%
39,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Dental Surgeon,U4(SC),1,2,-1,200.0%
40,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Medical Officer,U4(SC),10,8,2,80.0%
41,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Ophthalmic clinical Officer,U4(SC),4,4,0,100.0%
42,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Pharmacist,U4(SC),1,1,0,100.0%
43,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Senior Anaesthetic Officer,U4(SC),2,1,1,50.0%
44,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Senior Clinical Officer,U4(SC),3,3,0,100.0%
45,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Senior Dispenser,U4(SC),1,1,0,100.0%
46,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Senior Medical Laboratory Technician,U4(SC),1,2,-1,200.0%
47,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Senior Medical Laboratory Technologist,U4(SC),1,0,1,0.0%
48,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Senior Nursing Officer,U4(SC),10,11,-1,110.0%
49,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Senior Occupational Therapist,U4(SC),1,1,0,100.0%
50,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Senior Ophthalmic Clinical Officer,U4(SC),2,1,1,50.0%
51,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Senior Orthopaedic Officer,U4(SC),1,1,0,100.0%
52,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Senior Orthopaedic Technician,U4(SC),1,1,0,100.0%
53,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Senior Physiotherapist,U4(SC),2,3,-1,150.0%
54,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Senior Psychiatric Clinical Officer,U4(SC),1,2,-1,200.0%
55,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Senior Public Health Dental Officer,U4(SC),1,1,0,100.0%
56,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Senior Radiographer,U4(SC),2,1,1,50.0%
57,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Senior Theatre Assistant,U4(SC),1,1,0,100.0%
58,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Assistant Engineering Officer - Civil,U4U,2,0,2,0.0%
59,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Accountant,U4L,1,0,1,0.0%
60,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Human Resource Officer,U4L,1,1,0,100.0%
61,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Medical Records Officer,U4L,1,0,1,0.0%
62,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Nutritionist,U4L,1,1,0,100.0%
63,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Principal Stores Assistant,U4L,1,0,1,0.0%
64,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Procurement Officer,U4L,1,1,0,100.0%
65,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Psychiatric Social Worker,U4L,1,1,0,100.0%
66,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Supplies Officer,U4L,1,0,1,0.0%
67,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Anaesthetic Officer,U5(SC),2,0,2,0.0%
68,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Clinical Officer,U5(SC),11,0,11,0.0%
69,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Dispenser,U5(SC),6,1,5,16.7%
70,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Medical Laboratory Technician,U5(SC),2,0,2,0.0%
71,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Medical Laboratory Technologist,U5(SC),2,0,2,0.0%
72,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Occupational therapist,U5(SC),1,0,1,0.0%
73,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Orthopaedic Officer,U5(SC),2,3,-1,150.0%
74,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Orthopaedic Technician,U5(SC),2,2,0,100.0%
75,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Physiotherapist,U5(SC),1,0,1,0.0%
76,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Psychiatric Clinical Officer,U5(SC),2,2,0,100.0%
77,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Public Health Dental Officer,U5(SC),4,2,2,50.0%
78,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Radiographer,U5(SC),1,1,0,100.0%
79,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Engineering Assistant - Civil,U5U,1,0,1,0.0%
80,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Assistant Medical Records Officer,U5L,2,0,2,0.0%
81,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Assistant Procurement Officer,U5L,1,1,0,100.0%
82,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Assistant Supplies Officer,U5L,2,0,2,0.0%
83,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Security Officer,U5L,1,0,1,0.0%
84,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Senior Accounts Assistant,U5L,0,0,0,
85,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Stenographer Secretary,U5L,1,0,1,0.0%
86,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Technician,U5L,2,0,2,0.0%
87,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Assistant Office Supervisor,U6U,0,0,0,
88,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Senior Stores Assistant,U6U,2,0,2,0.0%
89,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Theatre Assistant,U6U,5,2,3,40.0%
90,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Pool Stenographer,U6L,1,0,1,0.0%
91,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Enrolled Midwife,U7U,20,16,4,80.0%
92,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Enrolled Nurse,U7U,40,50,-10,125.0%
93,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Medical Laboratory Assistant,U7U,5,4,1,80.0%
94,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Accounts Assistant,U7L,2,0,2,0.0%
95,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Domestic Assistant,U7L,1,0,1,0.0%
96,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Stores Assistant,U7L,2,1,1,50.0%
97,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Anaesthetic Attendant,U8U,0,0,0,
98,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Car Driver,U8U,5,4,1,80.0%
99,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Dark Room Attendant,U8U,1,1,0,100.0%
100,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Dental Attendant,U8U,1,1,0,100.0%
101,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Mortuary Attendant,U8U,2,1,1,50.0%
102,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Nursing Assistant,U8U,20,10,10,50.0%
103,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Office Attendant,U8U,2,2,0,100.0%
104,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Plumber,U8U,2,0,2,0.0%
105,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Theatre Attendant,U8U,3,2,1,66.7%
106,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Askari (Security Guard),U8L,18,9,9,50.0%
107,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Dhobi,U8L,6,3,3,50.0%
108,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Kitchen Attendant,U8L,13,6,7,46.2%
109,ARUA,ARUA REGIONAL REFERAL HOSPITAL,Seamster/Seamstress,U8L,2,0,2,0.0%
110,GULU,GULU REGIONAL REFERAL HOSPITAL,Mental Attendant,,10,0,10,0.0%
111,GULU,GULU REGIONAL REFERAL HOSPITAL,Principal Orthopaedic Technologist,,1,0,1,0.0%
112,GULU,GULU REGIONAL REFERAL HOSPITAL,Hospital Director,U1S,1,1,0,100.0%
113,GULU,GULU REGIONAL REFERAL HOSPITAL,Consultant  - Pathology,U1SE,1,0,1,0.0%
114,GULU,GULU REGIONAL REFERAL HOSPITAL,Consultant - Anaesthesia,U1SE,1,0,1,0.0%
115,GULU,GULU REGIONAL REFERAL HOSPITAL,"Consultant - Ear, Nose and Throat (ENT)",U1SE,1,0,1,0.0%
116,GULU,GULU REGIONAL REFERAL HOSPITAL,Consultant - General Surgery,U1SE,1,0,1,0.0%
117,GULU,GULU REGIONAL REFERAL HOSPITAL,Consultant - Medicine,U1SE,1,0,1,0.0%
118,GULU,GULU REGIONAL REFERAL HOSPITAL,Consultant - Obstetrics and Gynaecology,U1SE,1,0,1,0.0%
119,GULU,GULU REGIONAL REFERAL HOSPITAL,Consultant - Opthalmology,U1SE,1,1,0,100.0%
120,GULU,GULU REGIONAL REFERAL HOSPITAL,Consultant - Orthopaedics,U1SE,1,0,1,0.0%
121,GULU,GULU REGIONAL REFERAL HOSPITAL,Consultant - Paediatrics,U1SE,1,0,1,0.0%
122,GULU,GULU REGIONAL REFERAL HOSPITAL,Consultant - Psychiatry,U1SE,1,0,1,0.0%
123,GULU,GULU REGIONAL REFERAL HOSPITAL,Consultant - Public Health,U1SE,1,0,1,0.0%
124,GULU,GULU REGIONAL REFERAL HOSPITAL,Consultant - Radiology,U1SE,1,0,1,0.0%
125,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Consultant - General Surgery,U1SE,1,0,1,0.0%
126,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Consultant - Medicine,U1SE,1,0,1,0.0%
127,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Consultant - Obstetrics and Gynaecology,U1SE,1,0,1,0.0%
128,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Consultant - Paediatrics,U1SE,1,0,1,0.0%
129,GULU,GULU REGIONAL REFERAL HOSPITAL,Assistant Commissioner Health Services - Nursing Services,U1E(SC),1,0,1,0.0%
130,GULU,GULU REGIONAL REFERAL HOSPITAL,Medical Officer Special Grade - Anaesthesia,U2(SC),1,0,1,0.0%
131,GULU,GULU REGIONAL REFERAL HOSPITAL,"Medical Officer Special Grade - Ear, Nose and Throat",U2(SC),1,0,1,0.0%
132,GULU,GULU REGIONAL REFERAL HOSPITAL,Medical Officer Special Grade - General Surgery,U2(SC),1,0,1,0.0%
133,GULU,GULU REGIONAL REFERAL HOSPITAL,Medical Officer Special Grade - Medicine,U2(SC),1,0,1,0.0%
134,GULU,GULU REGIONAL REFERAL HOSPITAL,Medical Officer Special Grade - Obstetrics and Gynaecology,U2(SC),1,0,1,0.0%
135,GULU,GULU REGIONAL REFERAL HOSPITAL,Medical Officer Special Grade - Ophthalmology,U2(SC),1,0,1,0.0%
136,GULU,GULU REGIONAL REFERAL HOSPITAL,Medical Officer Special Grade - Orthopaedics,U2(SC),1,0,1,0.0%
137,GULU,GULU REGIONAL REFERAL HOSPITAL,Medical Officer Special Grade - Paediatrics,U2(SC),1,0,1,0.0%
138,GULU,GULU REGIONAL REFERAL HOSPITAL,Medical Officer Special Grade - Pathology,U2(SC),1,0,1,0.0%
139,GULU,GULU REGIONAL REFERAL HOSPITAL,Medical Officer Special Grade - Psychiatry,U2(SC),1,0,1,0.0%
140,GULU,GULU REGIONAL REFERAL HOSPITAL,Medical Officer Special Grade - Public Health,U2(SC),1,0,1,0.0%
141,GULU,GULU REGIONAL REFERAL HOSPITAL,Medical Officer Special Grade - Radiology,U2(SC),1,1,0,100.0%
142,GULU,GULU REGIONAL REFERAL HOSPITAL,Principal Psychiatric Clinical Officer,U2(SC),1,0,1,0.0%
143,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Principal Nursing Officer,U2(SC),1,2,-1,200.0%
144,GULU,GULU REGIONAL REFERAL HOSPITAL,Principal Hospital Administrator,U2L,1,1,0,100.0%
145,GULU,GULU REGIONAL REFERAL HOSPITAL,Principal Human Resource Officer,U2L,1,0,1,0.0%
146,GULU,GULU REGIONAL REFERAL HOSPITAL,Principal Records Officer,U2L,1,0,1,0.0%
147,GULU,GULU REGIONAL REFERAL HOSPITAL,Principal Anaesthetic Officer,U3(SC),1,1,0,100.0%
148,GULU,GULU REGIONAL REFERAL HOSPITAL,Principal Clinical Officer,U3(SC),1,1,0,100.0%
149,GULU,GULU REGIONAL REFERAL HOSPITAL,Principal Dispenser,U3(SC),1,0,1,0.0%
150,GULU,GULU REGIONAL REFERAL HOSPITAL,Principal Medical Laboratory Technologist,U3(SC),1,1,0,100.0%
151,GULU,GULU REGIONAL REFERAL HOSPITAL,Principal Nursing Officer - Nursing,U3(SC),1,0,1,0.0%
152,GULU,GULU REGIONAL REFERAL HOSPITAL,Principal Occupational Therapist,U3(SC),1,0,1,0.0%
153,GULU,GULU REGIONAL REFERAL HOSPITAL,Principal Ophthalmic Clinical Officer,U3(SC),1,1,0,100.0%
154,GULU,GULU REGIONAL REFERAL HOSPITAL,Principal Orthopaedic Officer,U3(SC),1,1,0,100.0%
155,GULU,GULU REGIONAL REFERAL HOSPITAL,Principal Physiotherapist,U3(SC),1,1,0,100.0%
156,GULU,GULU REGIONAL REFERAL HOSPITAL,Principal Public Health Dental Officer,U3(SC),2,1,1,50.0%
157,GULU,GULU REGIONAL REFERAL HOSPITAL,Principal Radiographer,U3(SC),1,1,0,100.0%
158,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Medical Officer,U3(SC),1,0,1,0.0%
159,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Pharmacist,U3(SC),1,0,1,0.0%
160,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Assistant Engineering Officer - Civil,U3U,2,0,2,0.0%
161,GULU,GULU REGIONAL REFERAL HOSPITAL,Principal Inventory Officer,U3L,1,0,1,0.0%
162,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Accountant,U3L,1,0,1,0.0%
163,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Hospital Administrator,U3L,1,0,1,0.0%
164,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Medical Social Worker,U3L,1,1,0,100.0%
165,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Nutritionist,U3L,1,0,1,0.0%
166,GULU,GULU REGIONAL REFERAL HOSPITAL,Dental Surgeon,U4(SC),1,0,1,0.0%
167,GULU,GULU REGIONAL REFERAL HOSPITAL,Medical Officer,U4(SC),10,3,7,30.0%
168,GULU,GULU REGIONAL REFERAL HOSPITAL,Ophthalmic clinical Officer,U4(SC),2,1,1,50.0%
169,GULU,GULU REGIONAL REFERAL HOSPITAL,Pharmacist,U4(SC),1,1,0,100.0%
170,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Anaesthetic Officer,U4(SC),2,2,0,100.0%
171,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Clinical Officer,U4(SC),3,3,0,100.0%
172,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Dispenser,U4(SC),2,1,1,50.0%
173,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Medical Laboratory Technician,U4(SC),2,1,1,50.0%
174,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Medical Laboratory Technologist,U4(SC),4,2,2,50.0%
175,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Nursing Officer,U4(SC),16,13,3,81.3%
176,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Occupational Therapist,U4(SC),1,0,1,0.0%
177,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Ophthalmic Clinical Officer,U4(SC),2,2,0,100.0%
178,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Opthalmic Clinical Officer,U4(SC),2,0,2,0.0%
179,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Orthopaedic Officer,U4(SC),2,1,1,50.0%
180,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Orthopaedic Technician,U4(SC),2,2,0,100.0%
181,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Orthopaedic Technologist,U4(SC),2,0,2,0.0%
182,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Physiotherapist,U4(SC),2,2,0,100.0%
183,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Public Health Dental Officer,U4(SC),2,1,1,50.0%
184,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Radiographer,U4(SC),2,0,2,0.0%
185,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Theatre Assistant,U4(SC),3,0,3,0.0%
186,GULU,GULU REGIONAL REFERAL HOSPITAL,Assistant Engineering Officer - Civil,U4U,1,1,0,100.0%
187,GULU,GULU REGIONAL REFERAL HOSPITAL,Internal Auditor,U4U,1,0,1,0.0%
188,GULU,GULU REGIONAL REFERAL HOSPITAL,Inventory Management Officer,U4U,1,0,1,0.0%
189,GULU,GULU REGIONAL REFERAL HOSPITAL,Accountant,U4L,1,0,1,0.0%
190,GULU,GULU REGIONAL REFERAL HOSPITAL,Hospital Administrator,U4L,1,0,1,0.0%
191,GULU,GULU REGIONAL REFERAL HOSPITAL,Human Resource Officer,U4L,1,1,0,100.0%
192,GULU,GULU REGIONAL REFERAL HOSPITAL,Medical Records Officer,U4L,1,1,0,100.0%
193,GULU,GULU REGIONAL REFERAL HOSPITAL,Medical Social Worker,U4L,2,1,1,50.0%
194,GULU,GULU REGIONAL REFERAL HOSPITAL,Nutritionist,U4L,1,0,1,0.0%
195,GULU,GULU REGIONAL REFERAL HOSPITAL,Procurement Officer,U4L,1,1,0,100.0%
196,GULU,GULU REGIONAL REFERAL HOSPITAL,Anaesthetic Officer,U5(SC),2,1,1,50.0%
197,GULU,GULU REGIONAL REFERAL HOSPITAL,Clinical Officer,U5(SC),7,6,1,85.7%
198,GULU,GULU REGIONAL REFERAL HOSPITAL,Dental Technologist,U5(SC),1,0,1,0.0%
199,GULU,GULU REGIONAL REFERAL HOSPITAL,Dispenser,U5(SC),3,0,3,0.0%
200,GULU,GULU REGIONAL REFERAL HOSPITAL,Medical Laboratory Technician,U5(SC),1,1,0,100.0%
201,GULU,GULU REGIONAL REFERAL HOSPITAL,Nursing Officer - Midwifery,U5(SC),15,9,6,60.0%
202,GULU,GULU REGIONAL REFERAL HOSPITAL,Nursing Officer - Nursing,U5(SC),47,32,15,68.1%
203,GULU,GULU REGIONAL REFERAL HOSPITAL,Nursing Officer - Psychiatry,U5(SC),5,2,3,40.0%
204,GULU,GULU REGIONAL REFERAL HOSPITAL,Occupational therapist,U5(SC),1,0,1,0.0%
205,GULU,GULU REGIONAL REFERAL HOSPITAL,Orthopaedic Officer,U5(SC),5,6,-1,120.0%
206,GULU,GULU REGIONAL REFERAL HOSPITAL,Orthopaedic Technologist,U5(SC),1,0,1,0.0%
207,GULU,GULU REGIONAL REFERAL HOSPITAL,Physiotherapist,U5(SC),1,0,1,0.0%
208,GULU,GULU REGIONAL REFERAL HOSPITAL,Psychiatric Clinical Officer,U5(SC),4,4,0,100.0%
209,GULU,GULU REGIONAL REFERAL HOSPITAL,Public Health Dental Officer,U5(SC),5,1,4,20.0%
210,GULU,GULU REGIONAL REFERAL HOSPITAL,Radiographer,U5(SC),1,0,1,0.0%
211,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Enrolled nurse,U5(SC),5,1,4,20.0%
212,GULU,GULU REGIONAL REFERAL HOSPITAL,Assistant Inventory Officer,U5L,4,0,4,0.0%
213,GULU,GULU REGIONAL REFERAL HOSPITAL,Assistant Medical Records Officer,U5L,2,3,-1,150.0%
214,GULU,GULU REGIONAL REFERAL HOSPITAL,Assistant Procurement Officer,U5L,1,0,1,0.0%
215,GULU,GULU REGIONAL REFERAL HOSPITAL,Office Supervisor,U5L,1,0,1,0.0%
216,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Accounts Assistant,U5L,3,0,3,0.0%
217,GULU,GULU REGIONAL REFERAL HOSPITAL,Stenographer Secretary,U5L,1,0,1,0.0%
218,GULU,GULU REGIONAL REFERAL HOSPITAL,Technician,U5L,2,0,2,0.0%
219,GULU,GULU REGIONAL REFERAL HOSPITAL,Theatre Assistant,U6U,2,4,-2,200.0%
220,GULU,GULU REGIONAL REFERAL HOSPITAL,Office typist (Copy Typist),U6L,1,0,1,0.0%
221,GULU,GULU REGIONAL REFERAL HOSPITAL,Pool Stenographer,U6L,1,0,1,0.0%
222,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Clerical Officer,U6L,1,0,1,0.0%
223,GULU,GULU REGIONAL REFERAL HOSPITAL,Enrolled Midwife,U7U,20,16,4,80.0%
224,GULU,GULU REGIONAL REFERAL HOSPITAL,Enrolled Nurse,U7U,55,50,5,90.9%
225,GULU,GULU REGIONAL REFERAL HOSPITAL,Enrolled Psychiatric Nurse,U7U,5,4,1,80.0%
226,GULU,GULU REGIONAL REFERAL HOSPITAL,Medical Laboratory Assistant,U7U,6,7,-1,116.7%
227,GULU,GULU REGIONAL REFERAL HOSPITAL,Medical Records Assistant,U7U,4,0,4,0.0%
228,GULU,GULU REGIONAL REFERAL HOSPITAL,Senior Mortuary Assistant,U7U,1,0,1,0.0%
229,GULU,GULU REGIONAL REFERAL HOSPITAL,Accounts Assistant,U7L,2,0,2,0.0%
230,GULU,GULU REGIONAL REFERAL HOSPITAL,Domestic Assistant,U7L,1,0,1,0.0%
231,GULU,GULU REGIONAL REFERAL HOSPITAL,Telephone Operator,U7L,2,0,2,0.0%
232,GULU,GULU REGIONAL REFERAL HOSPITAL,Anaesthetic Attendant,U8U,0,0,0,
233,GULU,GULU REGIONAL REFERAL HOSPITAL,Car Driver,U8U,10,5,5,50.0%
234,GULU,GULU REGIONAL REFERAL HOSPITAL,Dark Room Attendant,U8U,4,4,0,100.0%
235,GULU,GULU REGIONAL REFERAL HOSPITAL,Dental Attendant,U8U,4,5,-1,125.0%
236,GULU,GULU REGIONAL REFERAL HOSPITAL,Mortuary Attendant,U8U,3,3,0,100.0%
237,GULU,GULU REGIONAL REFERAL HOSPITAL,Office Attendant,U8U,8,8,0,100.0%
238,GULU,GULU REGIONAL REFERAL HOSPITAL,Theatre Attendant,U8U,7,4,3,57.1%
239,GULU,GULU REGIONAL REFERAL HOSPITAL,Artisan Mate,U8L,6,4,2,66.7%
240,GULU,GULU REGIONAL REFERAL HOSPITAL,Askari (Security Guard),U8L,17,16,1,94.1%
241,GULU,GULU REGIONAL REFERAL HOSPITAL,Dhobi,U8L,8,5,3,62.5%
242,GULU,GULU REGIONAL REFERAL HOSPITAL,Kitchen Attendant,U8L,8,11,-3,137.5%
243,GULU,GULU REGIONAL REFERAL HOSPITAL,Pharmacy Attendant,U8L,7,7,0,100.0%
